system_3.system,system_3_2.log,4,10,2,3,2,-1,DynamicAlgorithmV3,321646.0,1477900.0,217.63718790175247,0.49859802721460833,2352600,159.18533053657217,0
system_3.system,system_3_3.log,4,10,2,4,2,-1,DynamicAlgorithmV3,404251.0,1974200.0,204.76699422550905,0.4691129321409588,3463900,175.4584135345963,0
system_3.system,system_3_4.log,4,10,2,5,2,-1,DynamicAlgorithmV3,449017.0,2197400.0,204.34012924365157,0.4681350016691811,3845400,174.9977245835988,0
system_3.system,system_3_5.log,4,10,5,5,2,-1,DynamicAlgorithmV3,680111.0,2866000.0,237.30321004884857,0.5436520914590304,3816100,133.15073272854153,0
system_3.system,system_3_1.log,4,10,5,5,2,-1,DynamicAlgorithmV3,2964408.0,1.24995E7,237.1621264850594,0.5433288746997261,15852700,126.82667306692268,0
system_3.system,system_3_2.log,4,10,5,5,2,-1,DynamicAlgorithmV3,4187531.0,1.81961E7,230.1334351866609,0.527226426174872,26141100,143.66320255439354,0
system_3.system,system_3_7.log,4,10,5,5,2,-1,DynamicAlgorithmV3,2970299.0,1.27542E7,232.88791143309655,0.5335368202565227,18603100,145.85861912154428,0
system_3.system,system_3_8.log,4,10,5,5,2,-1,DynamicAlgorithmV3,2913850.0,1.20931E7,240.9514516542491,0.5520100659614215,16761000,138.5996973480745,0
system_3.system,system_3_9.log,4,10,5,5,2,-1,DynamicAlgorithmV3,3385920.0,1.2618E7,268.34046600095104,0.6147571941166656,13644100,108.13203360278966,0
system_3.system,system_3_10.log,4,10,5,5,2,-1,DynamicAlgorithmV3,2717438.0,1.21676E7,223.33393602682534,0.5116490476035599,19144600,157.3408067326342,0
system_3.system,system_3_1.log,4,10,5,5,2,-1,DynamicAlgorithmV3,2727283.0,1.01228E7,269.4198245544711,0.6172299610671615,11104400,109.6969218002924,0
system_3.system,system_3_1.log,4,10,5,5,2,-1,DynamicAlgorithmV3,2695469.0,1.08799E7,247.7475895918161,0.5675797441079659,14510400,133.3688728756698,0
system_3.system,system_3_4.log,4,10,5,5,2,-1,DynamicAlgorithmV3,2681895.0,1.12916E7,237.51239859718729,0.5441313339934665,15525300,137.49424350844876,0
system_3.system,system_3_5.log,4,10,5,5,2,-1,DynamicAlgorithmV3,2723517.0,9944100.0,273.8827043171328,0.6274542387598305,11180400,112.4324976619302,0
system_3.system,system_3_6.log,4,10,5,5,2,-1,DynamicAlgorithmV3,2689992.0,1.0471E7,256.89924553528795,0.5885458190841862,13382700,127.80727724190622,0
system_3.system,system_3_1.log,4,10,5,5,2,-1,DynamicAlgorithmV3,2744052.0,1.05452E7,260.2181087129689,0.59614920088185,13608700,129.05113226870995,0
system_3.system,system_3_2.log,4,10,5,5,2,-1,DynamicAlgorithmV3,2641953.0,1.17564E7,224.72466061039094,0.5148351415815693,19049000,162.0308938110306,0
system_3.system,system_3_3.log,4,10,5,5,2,-1,DynamicAlgorithmV3,2734870.0,9517200.0,287.3607783801958,0.6583319633035297,9767300,102.6278737443786,0
system_3.system,system_3_4.log,4,10,5,5,2,-1,DynamicAlgorithmV3,2723710.0,1.03871E7,262.22044651538926,0.6007364760976772,12902300,124.21465086501526,0
system_3.system,system_3_6.log,4,10,5,5,2,-1,DynamicAlgorithmV3,2698589.0,1.07313E7,251.46897393605622,0.5761052856775576,13254600,123.51346062452826,0
system_3.system,system_3_7.log,4,10,5,5,2,-1,DynamicAlgorithmV3,2729196.0,1.18566E7,230.18369515712766,0.5273415697418524,17362400,146.43658384359765,0
